species,individual_id,group_id,age,sex,habitat,individual_body_mass_g,max_adult_body_mass_g,resting_metabolic_rate,taxonomic.class,tissue,grouped_tissue,diet.type,food_type,No_animals,length_trial_days,lipid_extracted,source.iso.13C,source.iso.13C_error,source.iso.15N,source.iso.15N_error,delta13C,delta_13C_error,delta15N,delta_15N_error,error_type,citation,Notes,Data_type,Co_author,Co_author_email,email_worked,reply_received,data_received,data_input,follow_up_needed,priority,further_notes,,,,,,,
Callorhinus_ursinus,1 (pregnant),2,adult,female lactating,marine_aquatic,,55464.82,,mammalia,unclotted RBCs,blood,carnivore,fish,6,180,yes,-17.6,na,15.5,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,1 (lactating),2,adult,female pregnant,marine_aquatic,,55464.82,,mammalia,unclotted RBCs,blood,carnivore,fish,6,180,yes,-17.7,na,14.9,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,2,2,adult,female,marine_aquatic,,55464.82,,mammalia,unclotted RBCs,blood,carnivore,fish,6,180,yes,-17.5,na,15.7,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,3,2,adult,female,marine_aquatic,,55464.82,,mammalia,unclotted RBCs,blood,carnivore,fish,6,180,yes,-17.7,na,15.6,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,4,2,adult,female,marine_aquatic,,55464.82,,mammalia,unclotted RBCs,blood,carnivore,fish,6,180,yes,-17.7,na,15.4,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,5,2,adult,male,marine_aquatic,,55464.82,,mammalia,unclotted RBCs,blood,carnivore,fish,6,180,yes,-17.5,na,15.7,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,6,2,adult,male,marine_aquatic,,55464.82,,mammalia,unclotted RBCs,blood,carnivore,fish,6,180,yes,-17.5,na,15.2,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,1 (pregnant),3,adult,female lactating,marine_aquatic,,55464.82,,mammalia,plasma,blood,carnivore,fish,6,180,yes,-17.7,na,16.5,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,1 (lactating),3,adult,female pregnant,marine_aquatic,,55464.82,,mammalia,plasma,blood,carnivore,fish,6,180,yes,-18.4,na,15.2,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,2,3,adult,female,marine_aquatic,,55464.82,,mammalia,plasma,blood,carnivore,fish,6,180,yes,-18.4,na,16.5,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,3,3,adult,female,marine_aquatic,,55464.82,,mammalia,plasma,blood,carnivore,fish,6,180,yes,-17.5,na,16.7,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,4,3,adult,female,marine_aquatic,,55464.82,,mammalia,plasma,blood,carnivore,fish,6,180,yes,-17.9,na,16.4,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,5,3,adult,male,marine_aquatic,,55464.82,,mammalia,plasma,blood,carnivore,fish,6,180,yes,-18,na,17,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,6,3,adult,male,marine_aquatic,,55464.82,,mammalia,plasma,blood,carnivore,fish,6,180,yes,-17.4,na,16.8,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,1 (pregnant),4,adult,female lactating,marine_aquatic,,55464.82,,mammalia,serum,blood,carnivore,fish,6,180,yes,-18.2,na,16.6,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,1 (lactating),4,adult,female pregnant,marine_aquatic,,55464.82,,mammalia,serum,blood,carnivore,fish,6,180,yes,-18.7,na,15.4,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,2,4,adult,female,marine_aquatic,,55464.82,,mammalia,serum,blood,carnivore,fish,6,180,yes,-18.7,na,16.5,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,3,4,adult,female,marine_aquatic,,55464.82,,mammalia,serum,blood,carnivore,fish,6,180,yes,-18,na,16.4,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,4,4,adult,female,marine_aquatic,,55464.82,,mammalia,serum,blood,carnivore,fish,6,180,yes,-18.3,na,16,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,5,4,adult,male,marine_aquatic,,55464.82,,mammalia,serum,blood,carnivore,fish,6,180,yes,-18.3,na,17.2,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Callorhinus_ursinus,6,4,adult,male,marine_aquatic,,55464.82,,mammalia,serum,blood,carnivore,fish,6,180,yes,-18.1,na,17,,,,,,sd,"Kurle, C. M. (2002). Stable-isotope ratios of blood components from captive northern fur seals (Callorhinus ursinus) and their diet: applications for studying the foraging ecology of wild otariids. Canadian Journal of Zoology, 80(5), 902-909",controlled experiment,individual level,Prof. Carolyn M. Kurle,Kurle@biology.ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Phoca_vitulina,,1,adult,,marine_aquatic,,94283.33,73.29,mammalia,RBC,blood,carnivore,fish,4,180,no,-19.6,0.3,13.3,0.4,1.5,0.3,1.7,0.2,sd,"Lesage, V., Hammill, M.O. & Kovacs, K.M. (2002) Diet-tissue fractionation of stable carbon and nitrogen isotopes in phocid seals. Marine Mammal Science, 18, 182-19",controlled experiment,aggregated into mean,Dr. Veronique Lesage,lesagev@dfo-mpo.gc.ca ,yes,yes,yes,no,no,,,,,,,,,
Phoca_vitulina,,1,adult,,marine_aquatic,,94283.33,73.29,mammalia,serum,blood,carnivore,fish,4,180,no,-19.6,0.3,13.3,0.4,0.8,0.2,3.1,0.4,sd,"Lesage, V., Hammill, M.O. & Kovacs, K.M. (2002) Diet-tissue fractionation of stable carbon and nitrogen isotopes in phocid seals. Marine Mammal Science, 18, 182-19",controlled experiment,aggregated into mean,Dr. Veronique Lesage,lesagev@dfo-mpo.gc.ca ,yes,yes,yes,no,no,,,,,,,,,
Phoca_vitulina,,1,adult,,marine_aquatic,,94283.33,73.29,mammalia,hair,keratin,carnivore,fish,4,180,yes,-19.6,0.3,13.3,0.4,2.3,0.1,2.3,0.8,sd,"Lesage, V., Hammill, M.O. & Kovacs, K.M. (2002) Diet-tissue fractionation of stable carbon and nitrogen isotopes in phocid seals. Marine Mammal Science, 18, 182-19",controlled experiment,aggregated into mean,Dr. Veronique Lesage,lesagev@dfo-mpo.gc.ca ,yes,yes,yes,no,no,,,,,,,,,
Pagophilus_groenlandicus,,2,adult,,marine_aquatic,,141125,,mammalia,RBC,blood,carnivore,fish,8,180,no,-19.7,0.3,14.1,0.7,1.5,0.3,1.7,0.2,sd,"Lesage, V., Hammill, M.O. & Kovacs, K.M. (2002) Diet-tissue fractionation of stable carbon and nitrogen isotopes in phocid seals. Marine Mammal Science, 18, 182-19",controlled experiment,aggregated into mean,Dr. Veronique Lesage,lesagev@dfo-mpo.gc.ca ,yes,yes,yes,no,no,,,,,,,,,
Pagophilus_groenlandicus,,2,adult,,marine_aquatic,,141125,,mammalia,serum,blood,carnivore,fish,8,180,no,-19.7,0.3,14.1,0.7,0.8,0.2,3.1,0.4,sd,"Lesage, V., Hammill, M.O. & Kovacs, K.M. (2002) Diet-tissue fractionation of stable carbon and nitrogen isotopes in phocid seals. Marine Mammal Science, 18, 182-19",controlled experiment,aggregated into mean,Dr. Veronique Lesage,lesagev@dfo-mpo.gc.ca ,yes,yes,yes,no,no,,,,,,,,,
Pagophilus_groenlandicus,,2,adult,,marine_aquatic,,141125,,mammalia,hair,keratin,carnivore,fish,8,180,yes,-19.7,0.3,14.1,0.7,2.3,0.1,2.3,0.8,sd,"Lesage, V., Hammill, M.O. & Kovacs, K.M. (2002) Diet-tissue fractionation of stable carbon and nitrogen isotopes in phocid seals. Marine Mammal Science, 18, 182-19",controlled experiment,aggregated into mean,Dr. Veronique Lesage,lesagev@dfo-mpo.gc.ca ,yes,yes,yes,no,no,,,,,,,,,
Halichoerus_grypus,,2,adult,,marine_aquatic,,197570.01,,mammalia,RBC,blood,carnivore,fish,2,180,no,-19.5,0.3,13.3,0.1,1.5,0.3,1.7,0.2,sd,"Lesage, V., Hammill, M.O. & Kovacs, K.M. (2002) Diet-tissue fractionation of stable carbon and nitrogen isotopes in phocid seals. Marine Mammal Science, 18, 182-19",controlled experiment,aggregated into mean,Dr. Veronique Lesage,lesagev@dfo-mpo.gc.ca ,yes,yes,yes,no,no,,,,,,,,,
Halichoerus_grypus,,2,adult,,marine_aquatic,,197570.01,,mammalia,serum,blood,carnivore,fish,2,180,no,-19.5,0.3,13.3,0.1,0.8,0.2,3.1,0.4,sd,"Lesage, V., Hammill, M.O. & Kovacs, K.M. (2002) Diet-tissue fractionation of stable carbon and nitrogen isotopes in phocid seals. Marine Mammal Science, 18, 182-19",controlled experiment,aggregated into mean,Dr. Veronique Lesage,lesagev@dfo-mpo.gc.ca ,yes,yes,yes,no,no,,,,,,,,,
Halichoerus_grypus,,2,adult,,marine_aquatic,,197570.01,,mammalia,hair,keratin,carnivore,fish,2,180,yes,-19.5,0.3,13.3,0.1,2.3,0.1,2.3,0.8,sd,"Lesage, V., Hammill, M.O. & Kovacs, K.M. (2002) Diet-tissue fractionation of stable carbon and nitrogen isotopes in phocid seals. Marine Mammal Science, 18, 182-19",controlled experiment,aggregated into mean,Dr. Veronique Lesage,lesagev@dfo-mpo.gc.ca ,yes,yes,yes,no,no,,,,,,,,,
Phoca_vitulina,1,1,adult,,marine_aquatic,,94283.33,73.29,mammalia,hair,keratin,carnivore,fish,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ursus_arctos,,1,adult,,terrestrial,,240500,,mammalia,blood,blood,carnivore,salmon,6,21,no,-20.11,0.1,11.2,3.8,,,,,sd,"Felicetti, L. A., Schwartz, C. C., Rye, R. O., Haroldson, M. A., Gunther, K. A., Phillips, D. L., & Robbins, C. T. (2003). Use of sulfur and nitrogen stable isotopes to determine the importance of whitebark pine nuts to Yellowstone grizzly bears. Canadian Journal of Zoology, 81(5), 763-770.",controlled experiment,aggregated into mean,Dr. Robbins,ctrobbins@wsu.edu,yes,no,no,no,yes,low,,,,,,,,
Ursus_arctos,,1,adult,,terrestrial,,240500,,mammalia,blood,blood,herbivore,apples,6,21,no,-26.7,4.5,0.7,6.3,,,,,sd,"Felicetti, L. A., Schwartz, C. C., Rye, R. O., Haroldson, M. A., Gunther, K. A., Phillips, D. L., & Robbins, C. T. (2003). Use of sulfur and nitrogen stable isotopes to determine the importance of whitebark pine nuts to Yellowstone grizzly bears. Canadian",controlled experiment,aggregated into mean,Dr. Robbins,ctrobbins@wsu.edu,yes,no,no,no,yes,low,,,,,,,,
Ursus_arctos,,1,adult,,terrestrial,,240500,,mammalia,blood,blood,omnivore,bear chow,6,21,no,-19,0.4,3.8,6.2,,,,,sd,"Felicetti, L. A., Schwartz, C. C., Rye, R. O., Haroldson, M. A., Gunther, K. A., Phillips, D. L., & Robbins, C. T. (2003). Use of sulfur and nitrogen stable isotopes to determine the importance of whitebark pine nuts to Yellowstone grizzly bears. Canadian",controlled experiment,aggregated into mean,Dr. Robbins,ctrobbins@wsu.edu,yes,no,no,no,yes,low,,,,,,,,
Ursus_arctos,,1,adult,,terrestrial,,240500,,mammalia,blood,blood,omnivore,high protein pellet,6,21,no,-22.2,1,2.3,6.2,,,,,sd,"Felicetti, L. A., Schwartz, C. C., Rye, R. O., Haroldson, M. A., Gunther, K. A., Phillips, D. L., & Robbins, C. T. (2003). Use of sulfur and nitrogen stable isotopes to determine the importance of whitebark pine nuts to Yellowstone grizzly bears. Canadian",controlled experiment,aggregated into mean,Dr. Robbins,ctrobbins@wsu.edu,yes,no,no,no,yes,low,,,,,,,,
Ursus_arctos,,1,adult,,terrestrial,,240500,,mammalia,blood,blood,omnivore,low protein pellet,6,21,no,-22.8,2.4,3.6,5.4,,,,,sd,"Felicetti, L. A., Schwartz, C. C., Rye, R. O., Haroldson, M. A., Gunther, K. A., Phillips, D. L., & Robbins, C. T. (2003). Use of sulfur and nitrogen stable isotopes to determine the importance of whitebark pine nuts to Yellowstone grizzly bears. Canadian",controlled experiment,aggregated into mean,Dr. Robbins,ctrobbins@wsu.edu,yes,no,no,no,yes,low,,,,,,,,
Sus_scrofa,,1,adult,female,terrestrial,,135000,104.15,mammalia,collagen,sloworgans,omnivore,pellet,6,270,yes,-20.6,,,,,4.1,,,sd,"Howland, M.R., Corr, L.T., Young, S.M., Jones, V., Jim, S., Van Der Merwe, N.J., Mitchell, A.D. and Evershed, R.P. (2003). Expression of the dietary isotope signal in the compound_specific _13C values of pig bone lipids and amino acids. International Journal of Osteoarchaeology, 13(1_2), pp.54-65.",controlled experiment,aggregated into mean,Prof. Richard P. Evershed,r.p.evershed@bristol.ac.uk,yes,yes,no,no,maybe (replied to say he would get back asap),high,emailed again to remind on 16/09/2020,,,,,,,
Sus_scrofa,,1,adult,female,terrestrial,,135000,104.15,mammalia,apatite,sloworgans,omnivore,pellet,6,270,yes,-14.2,,,,,10.5,,,sd,"Howland, M.R., Corr, L.T., Young, S.M., Jones, V., Jim, S., Van Der Merwe, N.J., Mitchell, A.D. and Evershed, R.P. (2003). Expression of the dietary isotope signal in the compound_specific _13C values of pig bone lipids and amino acids. International Journal of Osteoarchaeology, 13(1_2), pp.54-65.",controlled experiment,aggregated into mean,Prof. Richard P. Evershed,r.p.evershed@bristol.ac.uk,yes,yes,no,no,maybe (replied to say he would get back asap),high,emailed again to remind on 16/09/2020,,,,,,,
Sus_scrofa,,1,adult,female,terrestrial,,135000,104.15,mammalia,lipids,,omnivore,pellet,6,270,no,-26.2,,,,,-1.5,,,sd,"Howland, M.R., Corr, L.T., Young, S.M., Jones, V., Jim, S., Van Der Merwe, N.J., Mitchell, A.D. and Evershed, R.P. (2003). Expression of the dietary isotope signal in the compound_specific _13C values of pig bone lipids and amino acids. International Journal of Osteoarchaeology, 13(1_2), pp.54-65.",controlled experiment,aggregated into mean,Prof. Richard P. Evershed,r.p.evershed@bristol.ac.uk,yes,yes,no,no,maybe (replied to say he would get back asap),high,emailed again to remind on 16/09/2020,,,,,,,
Sus_scrofa,,2,adult,female,terrestrial,,135000,104.15,mammalia,collagen,sloworgans,omnivore,pellet,6,270,yes,-18.7,,,,,1.8,,,sd,"Howland, M.R., Corr, L.T., Young, S.M., Jones, V., Jim, S., Van Der Merwe, N.J., Mitchell, A.D. and Evershed, R.P. (2003). Expression of the dietary isotope signal in the compound_specific _13C values of pig bone lipids and amino acids. International Journal of Osteoarchaeology, 13(1_2), pp.54-65.",controlled experiment,aggregated into mean,Prof. Richard P. Evershed,r.p.evershed@bristol.ac.uk,yes,yes,no,no,maybe (replied to say he would get back asap),high,emailed again to remind on 16/09/2020,,,,,,,
